date,store_id,product_id,units_sold,revenue
2026-07-14,S103,P107,5,749.95
2026-07-15,S103,P107,5,749.95
2026-07-16,S103,P107,7,1049.93
2026-07-17,S103,P107,7,1049.93
2026-07-18,S103,P107,7,1049.93
2026-07-19,S103,P107,7,1049.93
2026-07-20,S103,P107,8,1199.92
2026-07-21,S103,P107,6,899.94
2026-07-22,S103,P107,6,899.94
2026-07-23,S103,P107,8,1199.92
2026-07-24,S103,P107,4,599.96
2026-07-25,S103,P107,8,1199.92
2026-07-26,S103,P107,7,1049.93
2026-07-27,S103,P107,7,1049.93
2026-07-28,S103,P107,5,749.95
2026-07-29,S103,P107,8,1199.92
2026-07-30,S103,P107,6,899.94
2026-07-31,S103,P107,6,899.94
2026-08-01,S103,P107,4,599.96
2026-08-02,S103,P107,7,1049.93
2026-08-03,S103,P107,5,749.95
2026-08-04,S103,P107,4,599.96
2026-08-05,S103,P107,8,1199.92
2026-08-06,S103,P107,6,899.94
2026-08-07,S103,P107,8,1199.92
2026-08-08,S103,P107,7,1049.93
2026-08-09,S103,P107,6,899.94
2026-08-10,S103,P107,8,1199.92
2026-08-11,S103,P107,8,1199.92
2026-08-12,S103,P107,6,899.94
2026-08-13,S103,P107,7,1049.93
2026-08-14,S103,P107,4,599.96
2026-08-15,S103,P107,4,599.96
2026-08-16,S103,P107,5,749.95
2026-08-17,S103,P107,6,899.94
2026-08-18,S103,P107,7,1049.93
2026-08-19,S103,P107,5,749.95
2026-08-20,S103,P107,6,899.94
2026-08-21,S103,P107,5,749.95
2026-08-22,S103,P107,4,599.96
2026-08-23,S103,P107,5,749.95
2026-08-24,S103,P107,6,899.94
2026-08-25,S103,P107,6,899.94
2026-08-26,S103,P107,5,749.95
2026-08-27,S103,P107,6,899.94
2026-08-28,S103,P107,4,599.96
2026-08-29,S103,P107,4,599.96
2026-08-30,S103,P107,6,899.94
2026-08-31,S103,P107,4,599.96
2026-09-01,S103,P107,6,899.94
2026-09-02,S103,P107,5,749.95
2026-09-03,S103,P107,7,1049.93
2026-09-04,S103,P107,8,1199.92
2026-09-05,S103,P107,6,899.94
2026-06-08,S103,P108,1,59.99
2026-06-09,S103,P108,4,239.96
2026-06-10,S103,P108,3,179.97
2026-06-11,S103,P108,5,299.95
2026-06-12,S103,P108,2,119.98
2026-06-13,S103,P108,5,299.95
2026-06-14,S103,P108,2,119.98
2026-06-15,S103,P108,1,59.99
2026-06-16,S103,P108,5,299.95
2026-06-17,S103,P108,3,179.97
2026-06-18,S103,P108,5,299.95
2026-06-19,S103,P108,1,59.99
2026-06-20,S103,P108,5,299.95
2026-06-21,S103,P108,4,239.96
2026-06-22,S103,P108,4,239.96
2026-06-23,S103,P108,3,179.97
2026-06-24,S103,P108,3,179.97
2026-06-25,S103,P108,2,119.98
2026-06-26,S103,P108,2,119.98
2026-06-27,S103,P108,1,59.99
2026-06-28,S103,P108,4,239.96
2026-06-29,S103,P108,4,239.96
2026-06-30,S103,P108,1,59.99
2026-07-01,S103,P108,3,179.97
2026-07-02,S103,P108,4,239.96
2026-07-03,S103,P108,1,59.99
2026-07-04,S103,P108,1,59.99
2026-07-05,S103,P108,4,239.96
2026-07-06,S103,P108,2,119.98
2026-07-07,S103,P108,5,299.95
2026-07-08,S103,P108,3,179.97
2026-07-09,S103,P108,5,299.95
2026-07-10,S103,P108,4,239.96
2026-07-11,S103,P108,2,119.98
2026-07-12,S103,P108,5,299.95
2026-07-13,S103,P108,1,59.99
2026-07-14,S103,P108,3,179.97
2026-07-15,S103,P108,1,59.99
2026-07-16,S103,P108,5,299.95
2026-07-17,S103,P108,1,59.99
2026-07-18,S103,P108,4,239.96
2026-07-19,S103,P108,3,179.97
2026-07-20,S103,P108,2,119.98
2026-07-21,S103,P108,4,239.96
2026-07-22,S103,P108,1,59.99
2026-07-23,S103,P108,5,299.95
2026-07-24,S103,P108,5,299.95
2026-07-25,S103,P108,1,59.99
2026-07-26,S103,P108,3,179.97
2026-07-27,S103,P108,1,59.99
2026-07-28,S103,P108,1,59.99
2026-07-29,S103,P108,4,239.96
2026-07-30,S103,P108,1,59.99
2026-07-31,S103,P108,4,239.96
2026-08-01,S103,P108,3,179.97
2026-08-02,S103,P108,3,179.97
2026-08-03,S103,P108,3,179.97
2026-08-04,S103,P108,3,179.97
2026-08-05,S103,P108,4,239.96
2026-08-06,S103,P108,1,59.99
2026-08-07,S103,P108,5,299.95
2026-08-08,S103,P108,3,179.97
2026-08-09,S103,P108,4,239.96
2026-08-10,S103,P108,5,299.95
2026-08-11,S103,P108,1,59.99
2026-08-12,S103,P108,4,239.96
2026-08-13,S103,P108,3,179.97
2026-08-14,S103,P108,4,239.96
2026-08-15,S103,P108,4,239.96
2026-08-16,S103,P108,1,59.99
2026-08-17,S103,P108,3,179.97
2026-08-18,S103,P108,5,299.95
2026-08-19,S103,P108,1,59.99
2026-08-20,S103,P108,1,59.99
2026-08-21,S103,P108,2,119.98
2026-08-22,S103,P108,1,59.99
2026-08-23,S103,P108,1,59.99
2026-08-24,S103,P108,2,119.98
2026-08-25,S103,P108,1,59.99
2026-08-26,S103,P108,3,179.97
2026-08-27,S103,P108,4,239.96
2026-08-28,S103,P108,2,119.98
2026-08-29,S103,P108,2,119.98
2026-08-30,S103,P108,1,59.99
2026-08-31,S103,P108,2,119.98
2026-09-01,S103,P108,3,179.97
2026-09-02,S103,P108,5,299.95
2026-09-03,S103,P108,1,59.99
2026-09-04,S103,P108,1,59.99
2026-09-05,S103,P108,3,179.97
2026-06-08,S103,P109,0,0.0
2026-06-09,S103,P109,2,29.98
2026-06-10,S103,P109,0,0.0
2026-06-11,S103,P109,2,29.98
2026-06-12,S103,P109,2,29.98
2026-06-13,S103,P109,4,59.96
2026-06-14,S103,P109,3,44.97
2026-06-15,S103,P109,2,29.98
2026-06-16,S103,P109,1,14.99
2026-06-17,S103,P109,1,14.99
2026-06-18,S103,P109,4,59.96
2026-06-19,S103,P109,3,44.97
2026-06-20,S103,P109,0,0.0
2026-06-21,S103,P109,1,14.99
2026-06-22,S103,P109,2,29.98
2026-06-23,S103,P109,1,14.99
2026-06-24,S103,P109,4,59.96
2026-06-25,S103,P109,3,44.97
2026-06-26,S103,P109,3,44.97
2026-06-27,S103,P109,0,0.0
2026-06-28,S103,P109,4,59.96
2026-06-29,S103,P109,4,59.96
2026-06-30,S103,P109,1,14.99
2026-07-01,S103,P109,4,59.96
2026-07-02,S103,P109,3,44.97
2026-07-03,S103,P109,3,44.97
2026-07-04,S103,P109,2,29.98
2026-07-05,S103,P109,2,29.98
2026-07-06,S103,P109,3,44.97
2026-07-07,S103,P109,1,14.99
2026-07-08,S103,P109,0,0.0
2026-07-09,S103,P109,2,29.98
2026-07-10,S103,P109,2,29.98
2026-07-11,S103,P109,0,0.0
2026-07-12,S103,P109,2,29.98
2026-07-13,S103,P109,4,59.96
2026-07-14,S103,P109,1,14.99
2026-07-15,S103,P109,1,14.99
2026-07-16,S103,P109,0,0.0
2026-07-17,S103,P109,0,0.0
2026-07-18,S103,P109,3,44.97
2026-07-19,S103,P109,0,0.0
2026-07-20,S103,P109,1,14.99
2026-07-21,S103,P109,0,0.0
2026-07-22,S103,P109,1,14.99
2026-07-23,S103,P109,3,44.97
2026-07-24,S103,P109,3,44.97
2026-07-25,S103,P109,1,14.99
2026-07-26,S103,P109,3,44.97
2026-07-27,S103,P109,0,0.0
2026-07-28,S103,P109,2,29.98
2026-07-29,S103,P109,1,14.99
2026-07-30,S103,P109,4,59.96
2026-07-31,S103,P109,4,59.96
2026-08-01,S103,P109,4,59.96
2026-08-02,S103,P109,2,29.98
2026-08-03,S103,P109,2,29.98
2026-08-04,S103,P109,3,44.97
2026-08-05,S103,P109,1,14.99
2026-08-06,S103,P109,4,59.96
2026-08-07,S103,P109,0,0.0
2026-08-08,S103,P109,1,14.99
2026-08-09,S103,P109,1,14.99
2026-08-10,S103,P109,2,29.98
2026-08-11,S103,P109,3,44.97
2026-08-12,S103,P109,3,44.97
2026-08-13,S103,P109,4,59.96
2026-08-14,S103,P109,4,59.96
2026-08-15,S103,P109,1,14.99
2026-08-16,S103,P109,3,44.97
2026-08-17,S103,P109,1,14.99
2026-08-18,S103,P109,0,0.0
2026-08-19,S103,P109,2,29.98
2026-08-20,S103,P109,3,44.97
2026-08-21,S103,P109,1,14.99
2026-08-22,S103,P109,2,29.98
2026-08-23,S103,P109,4,59.96
2026-08-24,S103,P109,0,0.0
2026-08-25,S103,P109,1,14.99
2026-08-26,S103,P109,3,44.97
2026-08-27,S103,P109,0,0.0
2026-08-28,S103,P109,0,0.0
2026-08-29,S103,P109,1,14.99
2026-08-30,S103,P109,0,0.0
2026-08-31,S103,P109,3,44.97
2026-09-01,S103,P109,1,14.99
2026-09-02,S103,P109,2,29.98
2026-09-03,S103,P109,0,0.0
2026-09-04,S103,P109,3,44.97
2026-09-05,S103,P109,4,59.96
2026-06-08,S103,P110,5,249.95
2026-06-09,S103,P110,3,149.97
2026-06-10,S103,P110,7,349.93
2026-06-11,S103,P110,3,149.97
2026-06-12,S103,P110,5,249.95
2026-06-13,S103,P110,6,299.94
2026-06-14,S103,P110,4,199.96
2026-06-15,S103,P110,4,199.96
2026-06-16,S103,P110,6,299.94
2026-06-17,S103,P110,7,349.93
2026-06-18,S103,P110,6,299.94
2026-06-19,S103,P110,7,349.93
2026-06-20,S103,P110,5,249.95
2026-06-21,S103,P110,3,149.97
2026-06-22,S103,P110,6,299.94
2026-06-23,S103,P110,5,249.95
2026-06-24,S103,P110,5,249.95
2026-06-25,S103,P110,3,149.97
2026-06-26,S103,P110,3,149.97
2026-06-27,S103,P110,6,299.94
2026-06-28,S103,P110,6,299.94
2026-06-29,S103,P110,4,199.96
2026-06-30,S103,P110,5,249.95
2026-07-01,S103,P110,4,199.96
2026-07-02,S103,P110,6,299.94
2026-07-03,S103,P110,4,199.96
2026-07-04,S103,P110,7,349.93
2026-07-05,S103,P110,5,249.95
2026-07-06,S103,P110,7,349.93
2026-07-07,S103,P110,7,349.93
2026-07-08,S103,P110,6,299.94
2026-07-09,S103,P110,7,349.93
2026-07-10,S103,P110,6,299.94
2026-07-11,S103,P110,3,149.97
2026-07-12,S103,P110,3,149.97
2026-07-13,S103,P110,4,199.96
2026-07-14,S103,P110,3,149.97
2026-07-15,S103,P110,4,199.96
2026-07-16,S103,P110,3,149.97
2026-07-17,S103,P110,3,149.97
2026-07-18,S103,P110,3,149.97
2026-07-19,S103,P110,7,349.93
2026-07-20,S103,P110,5,249.95
2026-07-21,S103,P110,4,199.96
2026-07-22,S103,P110,3,149.97
2026-07-23,S103,P110,7,349.93
2026-07-24,S103,P110,3,149.97
2026-07-25,S103,P110,5,249.95
2026-07-26,S103,P110,4,199.96
2026-07-27,S103,P110,7,349.93
2026-07-28,S103,P110,6,299.94
2026-07-29,S103,P110,6,299.94
2026-07-30,S103,P110,6,299.94
2026-07-31,S103,P110,3,149.97
2026-08-01,S103,P110,4,199.96
2026-08-02,S103,P110,5,249.95
2026-08-03,S103,P110,6,299.94
2026-08-04,S103,P110,4,199.96
2026-08-05,S103,P110,4,199.96
2026-08-06,S103,P110,4,199.96
2026-08-07,S103,P110,5,249.95
2026-08-08,S103,P110,5,249.95
2026-08-09,S103,P110,7,349.93
2026-08-10,S103,P110,5,249.95
2026-08-11,S103,P110,3,149.97
2026-08-12,S103,P110,3,149.97
2026-08-13,S103,P110,4,199.96
2026-08-14,S103,P110,7,349.93
2026-08-15,S103,P110,7,349.93
2026-08-16,S103,P110,6,299.94
2026-08-17,S103,P110,5,249.95
2026-08-18,S103,P110,4,199.96
2026-08-19,S103,P110,4,199.96
2026-08-20,S103,P110,5,249.95
2026-08-21,S103,P110,3,149.97
2026-08-22,S103,P110,4,199.96
2026-08-23,S103,P110,4,199.96
2026-08-24,S103,P110,5,249.95
2026-08-25,S103,P110,6,299.94
2026-08-26,S103,P110,4,199.96
2026-08-27,S103,P110,3,149.97
2026-08-28,S103,P110,6,299.94
2026-08-29,S103,P110,6,299.94
2026-08-30,S103,P110,5,249.95
2026-08-31,S103,P110,3,149.97
2026-09-01,S103,P110,4,199.96
2026-09-02,S103,P110,5,249.95
2026-09-03,S103,P110,3,149.97
2026-09-04,S103,P110,4,199.96
2026-09-05,S103,P110,3,149.97
2026-06-08,S103,P111,7,2099.93
2026-06-09,S103,P111,8,2399.92
2026-06-10,S103,P111,4,1199.96
2026-06-11,S103,P111,7,2099.93
2026-06-12,S103,P111,5,1499.95
2026-06-13,S103,P111,7,2099.93
2026-06-14,S103,P111,4,1199.96
2026-06-15,S103,P111,4,1199.96
2026-06-16,S103,P111,4,1199.96
2026-06-17,S103,P111,8,2399.92
2026-06-18,S103,P111,6,1799.94
2026-06-19,S103,P111,5,1499.95
2026-06-20,S103,P111,8,2399.92
2026-06-21,S103,P111,8,2399.92
2026-06-22,S103,P111,5,1499.95
2026-06-23,S103,P111,5,1499.95
2026-06-24,S103,P111,4,1199.96
2026-06-25,S103,P111,4,1199.96
2026-06-26,S103,P111,6,1799.94
2026-06-27,S103,P111,6,1799.94
2026-06-28,S103,P111,7,2099.93
2026-06-29,S103,P111,7,2099.93
2026-06-30,S103,P111,6,1799.94
2026-07-01,S103,P111,8,2399.92
2026-07-02,S103,P111,6,1799.94
2026-07-03,S103,P111,7,2099.93
2026-07-04,S103,P111,6,1799.94
2026-07-05,S103,P111,6,1799.94
2026-07-06,S103,P111,7,2099.93
2026-07-07,S103,P111,4,1199.96
2026-07-08,S103,P111,6,1799.94
2026-07-09,S103,P111,6,1799.94
2026-07-10,S103,P111,6,1799.94
2026-07-11,S103,P111,8,2399.92
2026-07-12,S103,P111,8,2399.92
2026-07-13,S103,P111,7,2099.93
2026-07-14,S103,P111,4,1199.96
2026-07-15,S103,P111,6,1799.94
2026-07-16,S103,P111,8,2399.92
2026-07-17,S103,P111,4,1199.96
2026-07-18,S103,P111,5,1499.95
2026-07-19,S103,P111,7,2099.93
2026-07-20,S103,P111,5,1499.95
2026-07-21,S103,P111,5,1499.95
2026-07-22,S103,P111,6,1799.94
2026-07-23,S103,P111,7,2099.93
2026-07-24,S103,P111,4,1199.96
2026-07-25,S103,P111,5,1499.95
2026-07-26,S103,P111,8,2399.92
2026-07-27,S103,P111,7,2099.93
2026-07-28,S103,P111,6,1799.94
2026-07-29,S103,P111,5,1499.95
2026-07-30,S103,P111,4,1199.96
2026-07-31,S103,P111,5,1499.95
2026-08-01,S103,P111,7,2099.93
2026-08-02,S103,P111,4,1199.96
2026-08-03,S103,P111,6,1799.94
2026-08-04,S103,P111,8,2399.92
2026-08-05,S103,P111,7,2099.93
2026-08-06,S103,P111,8,2399.92
2026-08-07,S103,P111,5,1499.95
2026-08-08,S103,P111,6,1799.94
2026-08-09,S103,P111,6,1799.94
2026-08-10,S103,P111,6,1799.94
2026-08-11,S103,P111,7,2099.93
2026-08-12,S103,P111,8,2399.92
2026-08-13,S103,P111,7,2099.93
2026-08-14,S103,P111,6,1799.94
2026-08-15,S103,P111,6,1799.94
2026-08-16,S103,P111,5,1499.95
2026-08-17,S103,P111,4,1199.96
2026-08-18,S103,P111,8,2399.92
2026-08-19,S103,P111,8,2399.92
2026-08-20,S103,P111,6,1799.94
2026-08-21,S103,P111,8,2399.92
2026-08-22,S103,P111,4,1199.96
2026-08-23,S103,P111,7,2099.93
2026-08-24,S103,P111,7,2099.93
2026-08-25,S103,P111,8,2399.92
2026-08-26,S103,P111,6,1799.94
2026-08-27,S103,P111,6,1799.94
2026-08-28,S103,P111,4,1199.96
2026-08-29,S103,P111,4,1199.96
2026-08-30,S103,P111,7,2099.93
2026-08-31,S103,P111,5,1499.95
2026-09-01,S103,P111,7,2099.93
2026-09-02,S103,P111,5,1499.95
2026-09-03,S103,P111,8,2399.92
2026-09-04,S103,P111,6,1799.94
2026-09-05,S103,P111,8,2399.92
2026-06-08,S103,P112,6,239.94
2026-06-09,S103,P112,7,279.93
2026-06-10,S103,P112,6,239.94
2026-06-11,S103,P112,4,159.96
2026-06-12,S103,P112,6,239.94
2026-06-13,S103,P112,4,159.96
2026-06-14,S103,P112,7,279.93
2026-06-15,S103,P112,4,159.96
2026-06-16,S103,P112,5,199.95
2026-06-17,S103,P112,6,239.94
2026-06-18,S103,P112,8,319.92
2026-06-19,S103,P112,4,159.96
2026-06-20,S103,P112,4,159.96
2026-06-21,S103,P112,7,279.93
2026-06-22,S103,P112,6,239.94
2026-06-23,S103,P112,4,159.96
2026-06-24,S103,P112,7,279.93
2026-06-25,S103,P112,6,239.94
2026-06-26,S103,P112,4,159.96
2026-06-27,S103,P112,4,159.96
2026-06-28,S103,P112,6,239.94
2026-06-29,S103,P112,5,199.95
2026-06-30,S103,P112,6,239.94
2026-07-01,S103,P112,6,239.94
2026-07-02,S103,P112,8,319.92
2026-07-03,S103,P112,8,319.92
2026-07-04,S103,P112,5,199.95
2026-07-05,S103,P112,4,159.96
2026-07-06,S103,P112,6,239.94
2026-07-07,S103,P112,5,199.95
2026-07-08,S103,P112,5,199.95
2026-07-09,S103,P112,7,279.93
2026-07-10,S103,P112,8,319.92
2026-07-11,S103,P112,4,159.96
2026-07-12,S103,P112,6,239.94
2026-07-13,S103,P112,5,199.95
2026-07-14,S103,P112,4,159.96
2026-07-15,S103,P112,7,279.93
2026-07-16,S103,P112,6,239.94
2026-07-17,S103,P112,5,199.95
2026-07-18,S103,P112,7,279.93
2026-07-19,S103,P112,7,279.93
2026-07-20,S103,P112,7,279.93
2026-07-21,S103,P112,4,159.96
2026-07-22,S103,P112,6,239.94
2026-07-23,S103,P112,6,239.94
2026-07-24,S103,P112,8,319.92
2026-07-25,S103,P112,6,239.94
2026-07-26,S103,P112,5,199.95
2026-07-27,S103,P112,8,319.92
2026-07-28,S103,P112,7,279.93
2026-07-29,S103,P112,6,239.94
2026-07-30,S103,P112,8,319.92
2026-07-31,S103,P112,5,199.95
2026-08-01,S103,P112,5,199.95
2026-08-02,S103,P112,6,239.94
2026-08-03,S103,P112,5,199.95
2026-08-04,S103,P112,7,279.93
2026-08-05,S103,P112,8,319.92
2026-08-06,S103,P112,5,199.95
2026-08-07,S103,P112,6,239.94
2026-08-08,S103,P112,6,239.94
2026-08-09,S103,P112,4,159.96
2026-08-10,S103,P112,6,239.94
2026-08-11,S103,P112,8,319.92
2026-08-12,S103,P112,7,279.93
2026-08-13,S103,P112,8,319.92
2026-08-14,S103,P112,5,199.95
2026-08-15,S103,P112,7,279.93
2026-08-16,S103,P112,7,279.93
2026-08-17,S103,P112,4,159.96
2026-08-18,S103,P112,5,199.95
2026-08-19,S103,P112,8,319.92
2026-08-20,S103,P112,7,279.93
2026-08-21,S103,P112,6,239.94
2026-08-22,S103,P112,8,319.92
2026-08-23,S103,P112,6,239.94
2026-08-24,S103,P112,7,279.93
2026-08-25,S103,P112,6,239.94
2026-08-26,S103,P112,7,279.93
2026-08-27,S103,P112,7,279.93
2026-08-28,S103,P112,7,279.93
2026-08-29,S103,P112,7,279.93
2026-08-30,S103,P112,7,279.93
2026-08-31,S103,P112,4,159.96
2026-09-01,S103,P112,8,319.92
2026-09-02,S103,P112,4,159.96
2026-09-03,S103,P112,7,279.93
2026-09-04,S103,P112,4,159.96
2026-09-05,S103,P112,5,199.95
2026-06-08,S103,P113,5,99.95
2026-06-09,S103,P113,8,159.92
2026-06-10,S103,P113,8,159.92
2026-06-11,S103,P113,6,119.94
2026-06-12,S103,P113,5,99.95
2026-06-13,S103,P113,8,159.92
2026-06-14,S103,P113,8,159.92
2026-06-15,S103,P113,8,159.92
2026-06-16,S103,P113,6,119.94
2026-06-17,S103,P113,4,79.96
2026-06-18,S103,P113,7,139.93
2026-06-19,S103,P113,5,99.95
2026-06-20,S103,P113,7,139.93
2026-06-21,S103,P113,4,79.96
2026-06-22,S103,P113,7,139.93
2026-06-23,S103,P113,8,159.92
2026-06-24,S103,P113,7,139.93
2026-06-25,S103,P113,4,79.96
2026-06-26,S103,P113,4,79.96
2026-06-27,S103,P113,4,79.96
2026-06-28,S103,P113,6,119.94
2026-06-29,S103,P113,4,79.96
2026-06-30,S103,P113,6,119.94
2026-07-01,S103,P113,8,159.92
2026-07-02,S103,P113,4,79.96
2026-07-03,S103,P113,6,119.94
2026-07-04,S103,P113,8,159.92
2026-07-05,S103,P113,7,139.93
2026-07-06,S103,P113,6,119.94
2026-07-07,S103,P113,4,79.96
2026-07-08,S103,P113,4,79.96
2026-07-09,S103,P113,8,159.92
2026-07-10,S103,P113,8,159.92
2026-07-11,S103,P113,4,79.96
2026-07-12,S103,P113,5,99.95
2026-07-13,S103,P113,8,159.92
2026-07-14,S103,P113,5,99.95
2026-07-15,S103,P113,8,159.92
2026-07-16,S103,P113,7,139.93
2026-07-17,S103,P113,5,99.95
2026-07-18,S103,P113,5,99.95
2026-07-19,S103,P113,5,99.95
2026-07-20,S103,P113,6,119.94
2026-07-21,S103,P113,6,119.94
2026-07-22,S103,P113,4,79.96
2026-07-23,S103,P113,7,139.93
2026-07-24,S103,P113,8,159.92
2026-07-25,S103,P113,5,99.95
2026-07-26,S103,P113,4,79.96
2026-07-27,S103,P113,4,79.96
2026-07-28,S103,P113,4,79.96
2026-07-29,S103,P113,5,99.95
2026-07-30,S103,P113,8,159.92
2026-07-31,S103,P113,4,79.96
2026-08-01,S103,P113,8,159.92
2026-08-02,S103,P113,4,79.96
2026-08-03,S103,P113,5,99.95
2026-08-04,S103,P113,5,99.95
2026-08-05,S103,P113,4,79.96
2026-08-06,S103,P113,7,139.93
2026-08-07,S103,P113,4,79.96
2026-08-08,S103,P113,8,159.92
2026-08-09,S103,P113,7,139.93
2026-08-10,S103,P113,7,139.93
2026-08-11,S103,P113,4,79.96
2026-08-12,S103,P113,4,79.96
2026-08-13,S103,P113,6,119.94
2026-08-14,S103,P113,7,139.93
2026-08-15,S103,P113,7,139.93
2026-08-16,S103,P113,5,99.95
2026-08-17,S103,P113,5,99.95
2026-08-18,S103,P113,8,159.92
2026-08-19,S103,P113,6,119.94
2026-08-20,S103,P113,8,159.92
2026-08-21,S103,P113,7,139.93
2026-08-22,S103,P113,8,159.92
2026-08-23,S103,P113,4,79.96
2026-08-24,S103,P113,7,139.93
2026-08-25,S103,P113,5,99.95
2026-08-26,S103,P113,4,79.96
2026-08-27,S103,P113,5,99.95
2026-08-28,S103,P113,5,99.95
2026-08-29,S103,P113,5,99.95
2026-08-30,S103,P113,5,99.95
2026-08-31,S103,P113,8,159.92
2026-09-01,S103,P113,8,159.92
2026-09-02,S103,P113,5,99.95
2026-09-03,S103,P113,7,139.93
2026-09-04,S103,P113,7,139.93
2026-09-05,S103,P113,6,119.94
2026-06-08,S103,P114,6,299.94
2026-06-09,S103,P114,5,249.95
2026-06-10,S103,P114,4,199.96
2026-06-11,S103,P114,4,199.96
2026-06-12,S103,P114,5,249.95
2026-06-13,S103,P114,5,249.95
2026-06-14,S103,P114,2,99.98
2026-06-15,S103,P114,5,249.95
2026-06-16,S103,P114,5,249.95
2026-06-17,S103,P114,5,249.95
2026-06-18,S103,P114,3,149.97
2026-06-19,S103,P114,2,99.98
2026-06-20,S103,P114,4,199.96
2026-06-21,S103,P114,5,249.95
2026-06-22,S103,P114,2,99.98
2026-06-23,S103,P114,6,299.94
2026-06-24,S103,P114,5,249.95
2026-06-25,S103,P114,2,99.98
2026-06-26,S103,P114,6,299.94
2026-06-27,S103,P114,4,199.96
2026-06-28,S103,P114,2,99.98
2026-06-29,S103,P114,6,299.94
2026-06-30,S103,P114,5,249.95
2026-07-01,S103,P114,2,99.98
2026-07-02,S103,P114,4,199.96
2026-07-03,S103,P114,3,149.97
2026-07-04,S103,P114,5,249.95
2026-07-05,S103,P114,5,249.95
2026-07-06,S103,P114,4,199.96
2026-07-07,S103,P114,2,99.98
2026-07-08,S103,P114,3,149.97
2026-07-09,S103,P114,4,199.96
2026-07-10,S103,P114,6,299.94
2026-07-11,S103,P114,6,299.94
2026-07-12,S103,P114,3,149.97
2026-07-13,S103,P114,4,199.96
2026-07-14,S103,P114,6,299.94
2026-07-15,S103,P114,5,249.95
2026-07-16,S103,P114,6,299.94
2026-07-17,S103,P114,2,99.98
2026-07-18,S103,P114,3,149.97
2026-07-19,S103,P114,3,149.97
2026-07-20,S103,P114,4,199.96
2026-07-21,S103,P114,6,299.94
2026-07-22,S103,P114,4,199.96
2026-07-23,S103,P114,5,249.95
2026-07-24,S103,P114,3,149.97
2026-07-25,S103,P114,4,199.96
2026-07-26,S103,P114,4,199.96
2026-07-27,S103,P114,5,249.95
2026-07-28,S103,P114,2,99.98
2026-07-29,S103,P114,5,249.95
2026-07-30,S103,P114,5,249.95
2026-07-31,S103,P114,5,249.95
2026-08-01,S103,P114,6,299.94
2026-08-02,S103,P114,3,149.97
2026-08-03,S103,P114,6,299.94
2026-08-04,S103,P114,6,299.94
2026-08-05,S103,P114,6,299.94
2026-08-06,S103,P114,4,199.96
2026-08-07,S103,P114,3,149.97
2026-08-08,S103,P114,4,199.96
2026-08-09,S103,P114,6,299.94
2026-08-10,S103,P114,6,299.94
2026-08-11,S103,P114,4,199.96
2026-08-12,S103,P114,6,299.94
2026-08-13,S103,P114,6,299.94
2026-08-14,S103,P114,5,249.95
2026-08-15,S103,P114,2,99.98
2026-08-16,S103,P114,2,99.98
2026-08-17,S103,P114,2,99.98
2026-08-18,S103,P114,3,149.97
2026-08-19,S103,P114,3,149.97
2026-08-20,S103,P114,2,99.98
2026-08-21,S103,P114,2,99.98
2026-08-22,S103,P114,5,249.95
2026-08-23,S103,P114,5,249.95
2026-08-24,S103,P114,4,199.96
2026-08-25,S103,P114,3,149.97
2026-08-26,S103,P114,3,149.97
2026-08-27,S103,P114,2,99.98
2026-08-28,S103,P114,3,149.97
2026-08-29,S103,P114,5,249.95
2026-08-30,S103,P114,5,249.95
2026-08-31,S103,P114,2,99.98
2026-09-01,S103,P114,2,99.98
2026-09-02,S103,P114,6,299.94
2026-09-03,S103,P114,4,199.96
2026-09-04,S103,P114,2,99.98
2026-09-05,S103,P114,2,99.98
2026-06-08,S103,P115,2,159.98
2026-06-09,S103,P115,4,319.96
2026-06-10,S103,P115,0,0.0
2026-06-11,S103,P115,1,79.99
2026-06-12,S103,P115,2,159.98
2026-06-13,S103,P115,0,0.0
2026-06-14,S103,P115,3,239.97
2026-06-15,S103,P115,3,239.97
2026-06-16,S103,P115,1,79.99
2026-06-17,S103,P115,4,319.96
2026-06-18,S103,P115,4,319.96
2026-06-19,S103,P115,1,79.99
2026-06-20,S103,P115,1,79.99
2026-06-21,S103,P115,2,159.98
2026-06-22,S103,P115,3,239.97
2026-06-23,S103,P115,3,239.97
2026-06-24,S103,P115,2,159.98
2026-06-25,S103,P115,1,79.99
2026-06-26,S103,P115,1,79.99
2026-06-27,S103,P115,1,79.99
2026-06-28,S103,P115,3,239.97
2026-06-29,S103,P115,4,319.96
2026-06-30,S103,P115,1,79.99
2026-07-01,S103,P115,0,0.0
2026-07-02,S103,P115,4,319.96
2026-07-03,S103,P115,0,0.0
2026-07-04,S103,P115,0,0.0
2026-07-05,S103,P115,1,79.99
2026-07-06,S103,P115,0,0.0
2026-07-07,S103,P115,1,79.99
2026-07-08,S103,P115,0,0.0
2026-07-09,S103,P115,2,159.98
2026-07-10,S103,P115,3,239.97
2026-07-11,S103,P115,4,319.96
2026-07-12,S103,P115,4,319.96
2026-07-13,S103,P115,0,0.0
2026-07-14,S103,P115,2,159.98
2026-07-15,S103,P115,1,79.99
2026-07-16,S103,P115,4,319.96
2026-07-17,S103,P115,3,239.97
2026-07-18,S103,P115,1,79.99
2026-07-19,S103,P115,1,79.99
2026-07-20,S103,P115,4,319.96
2026-07-21,S103,P115,3,239.97
2026-07-22,S103,P115,4,319.96
2026-07-23,S103,P115,2,159.98
