date,store_id,product_id,stock_quantity
2026-06-14,S103,P116,62
2026-06-15,S103,P116,56
2026-06-16,S103,P116,52
2026-06-17,S103,P116,47
2026-06-18,S103,P116,42
2026-06-19,S103,P116,34
2026-06-20,S103,P116,28
2026-06-21,S103,P116,24
2026-06-22,S103,P116,69
2026-06-23,S103,P116,62
2026-06-24,S103,P116,58
2026-06-25,S103,P116,50
2026-06-26,S103,P116,42
2026-06-27,S103,P116,38
2026-06-28,S103,P116,32
2026-06-29,S103,P116,28
2026-06-30,S103,P116,21
2026-07-01,S103,P116,13
2026-07-02,S103,P116,5
2026-07-03,S103,P116,5
2026-07-04,S103,P116,5
2026-07-05,S103,P116,5
2026-07-06,S103,P116,50
2026-07-07,S103,P116,44
2026-07-08,S103,P116,40
2026-07-09,S103,P116,36
2026-07-10,S103,P116,32
2026-07-11,S103,P116,25
2026-07-12,S103,P116,17
2026-07-13,S103,P116,12
2026-07-14,S103,P116,6
2026-07-15,S103,P116,5
2026-07-16,S103,P116,5
2026-07-17,S103,P116,5
2026-07-18,S103,P116,5
2026-07-19,S103,P116,5
2026-07-20,S103,P116,51
2026-07-21,S103,P116,47
2026-07-22,S103,P116,42
2026-07-23,S103,P116,34
2026-07-24,S103,P116,26
2026-07-25,S103,P116,19
2026-07-26,S103,P116,15
2026-07-27,S103,P116,7
2026-07-28,S103,P116,5
2026-07-29,S103,P116,5
2026-07-30,S103,P116,5
2026-07-31,S103,P116,5
2026-08-01,S103,P116,5
2026-08-02,S103,P116,5
2026-08-03,S103,P116,48
2026-08-04,S103,P116,40
2026-08-05,S103,P116,35
2026-08-06,S103,P116,31
2026-08-07,S103,P116,24
2026-08-08,S103,P116,20
2026-08-09,S103,P116,12
2026-08-10,S103,P116,6
2026-08-11,S103,P116,5
2026-08-12,S103,P116,5
2026-08-13,S103,P116,5
2026-08-14,S103,P116,5
2026-08-15,S103,P116,5
2026-08-16,S103,P116,5
2026-08-17,S103,P116,50
2026-08-18,S103,P116,46
2026-08-19,S103,P116,38
2026-08-20,S103,P116,34
2026-08-21,S103,P116,29
2026-08-22,S103,P116,22
2026-08-23,S103,P116,14
2026-08-24,S103,P116,6
2026-08-25,S103,P116,5
2026-08-26,S103,P116,5
2026-08-27,S103,P116,5
2026-08-28,S103,P116,5
2026-08-29,S103,P116,5
2026-08-30,S103,P116,5
2026-08-31,S103,P116,50
2026-09-01,S103,P116,43
2026-09-02,S103,P116,38
2026-09-03,S103,P116,32
2026-09-04,S103,P116,28
2026-09-05,S103,P116,22
2026-06-08,S103,P117,114
2026-06-09,S103,P117,110
2026-06-10,S103,P117,107
2026-06-11,S103,P117,101
2026-06-12,S103,P117,96
2026-06-13,S103,P117,91
2026-06-14,S103,P117,89
2026-06-15,S103,P117,87
2026-06-16,S103,P117,85
2026-06-17,S103,P117,81
2026-06-18,S103,P117,75
2026-06-19,S103,P117,72
2026-06-20,S103,P117,67
2026-06-21,S103,P117,63
2026-06-22,S103,P117,60
2026-06-23,S103,P117,55
2026-06-24,S103,P117,51
2026-06-25,S103,P117,47
2026-06-26,S103,P117,41
2026-06-27,S103,P117,37
2026-06-28,S103,P117,34
2026-06-29,S103,P117,28
2026-06-30,S103,P117,24
2026-07-01,S103,P117,20
2026-07-02,S103,P117,14
2026-07-03,S103,P117,8
2026-07-04,S103,P117,6
2026-07-05,S103,P117,5
2026-07-06,S103,P117,51
2026-07-07,S103,P117,46
2026-07-08,S103,P117,40
2026-07-09,S103,P117,35
2026-07-10,S103,P117,31
2026-07-11,S103,P117,29
2026-07-12,S103,P117,26
2026-07-13,S103,P117,23
2026-07-14,S103,P117,17
2026-07-15,S103,P117,14
2026-07-16,S103,P117,10
2026-07-17,S103,P117,5
2026-07-18,S103,P117,5
2026-07-19,S103,P117,5
2026-07-20,S103,P117,51
2026-07-21,S103,P117,48
2026-07-22,S103,P117,46
2026-07-23,S103,P117,43
2026-07-24,S103,P117,38
2026-07-25,S103,P117,33
2026-07-26,S103,P117,31
2026-07-27,S103,P117,29
2026-07-28,S103,P117,24
2026-07-29,S103,P117,22
2026-07-30,S103,P117,18
2026-07-31,S103,P117,14
2026-08-01,S103,P117,8
2026-08-02,S103,P117,5
2026-08-03,S103,P117,51
2026-08-04,S103,P117,49
2026-08-05,S103,P117,47
2026-08-06,S103,P117,43
2026-08-07,S103,P117,37
2026-08-08,S103,P117,32
2026-08-09,S103,P117,27
2026-08-10,S103,P117,25
2026-08-11,S103,P117,20
2026-08-12,S103,P117,15
2026-08-13,S103,P117,10
2026-08-14,S103,P117,8
2026-08-15,S103,P117,5
2026-08-16,S103,P117,5
2026-08-17,S103,P117,50
2026-08-18,S103,P117,47
2026-08-19,S103,P117,42
2026-08-20,S103,P117,36
2026-08-21,S103,P117,34
2026-08-22,S103,P117,30
2026-08-23,S103,P117,28
2026-08-24,S103,P117,22
2026-08-25,S103,P117,18
2026-08-26,S103,P117,16
2026-08-27,S103,P117,10
2026-08-28,S103,P117,6
2026-08-29,S103,P117,5
2026-08-30,S103,P117,5
2026-08-31,S103,P117,52
2026-09-01,S103,P117,50
2026-09-02,S103,P117,46
2026-09-03,S103,P117,40
2026-09-04,S103,P117,35
2026-09-05,S103,P117,30
2026-06-08,S103,P118,49
2026-06-09,S103,P118,46
2026-06-10,S103,P118,44
2026-06-11,S103,P118,40
2026-06-12,S103,P118,37
2026-06-13,S103,P118,34
2026-06-14,S103,P118,30
2026-06-15,S103,P118,26
2026-06-16,S103,P118,22
2026-06-17,S103,P118,20
2026-06-18,S103,P118,19
2026-06-19,S103,P118,16
2026-06-20,S103,P118,13
2026-06-21,S103,P118,12
2026-06-22,S103,P118,61
2026-06-23,S103,P118,61
2026-06-24,S103,P118,59
2026-06-25,S103,P118,57
2026-06-26,S103,P118,57
2026-06-27,S103,P118,56
2026-06-28,S103,P118,52
2026-06-29,S103,P118,50
2026-06-30,S103,P118,48
2026-07-01,S103,P118,44
2026-07-02,S103,P118,41
2026-07-03,S103,P118,41
2026-07-04,S103,P118,37
2026-07-05,S103,P118,35
2026-07-06,S103,P118,33
2026-07-07,S103,P118,31
2026-07-08,S103,P118,29
2026-07-09,S103,P118,25
2026-07-10,S103,P118,25
2026-07-11,S103,P118,25
2026-07-12,S103,P118,23
2026-07-13,S103,P118,19
2026-07-14,S103,P118,17
2026-07-15,S103,P118,15
2026-07-16,S103,P118,14
2026-07-17,S103,P118,11
2026-07-18,S103,P118,8
2026-07-19,S103,P118,8
2026-07-20,S103,P118,55
2026-07-21,S103,P118,55
2026-07-22,S103,P118,52
2026-07-23,S103,P118,52
2026-07-24,S103,P118,50
2026-07-25,S103,P118,47
2026-07-26,S103,P118,43
2026-07-27,S103,P118,42
2026-07-28,S103,P118,39
2026-07-29,S103,P118,39
2026-07-30,S103,P118,35
2026-07-31,S103,P118,35
2026-08-01,S103,P118,33
2026-08-02,S103,P118,29
2026-08-03,S103,P118,75
2026-08-04,S103,P118,73
2026-08-05,S103,P118,73
2026-08-06,S103,P118,70
2026-08-07,S103,P118,69
2026-08-08,S103,P118,67
2026-08-09,S103,P118,65
2026-08-10,S103,P118,63
2026-08-11,S103,P118,60
2026-08-12,S103,P118,59
2026-08-13,S103,P118,58
2026-08-14,S103,P118,57
2026-08-15,S103,P118,56
2026-08-16,S103,P118,52
2026-08-17,S103,P118,52
2026-08-18,S103,P118,51
2026-08-19,S103,P118,51
2026-08-20,S103,P118,51
2026-08-21,S103,P118,50
2026-08-22,S103,P118,46
2026-08-23,S103,P118,43
2026-08-24,S103,P118,39
2026-08-25,S103,P118,37
2026-08-26,S103,P118,37
2026-08-27,S103,P118,33
2026-08-28,S103,P118,32
2026-08-29,S103,P118,32
2026-08-30,S103,P118,30
2026-08-31,S103,P118,28
2026-09-01,S103,P118,28
2026-09-02,S103,P118,26
2026-09-03,S103,P118,22
2026-09-04,S103,P118,22
2026-09-05,S103,P118,18
2026-06-08,S103,P119,83
2026-06-09,S103,P119,82
2026-06-10,S103,P119,77
2026-06-11,S103,P119,73
2026-06-12,S103,P119,72
2026-06-13,S103,P119,67
2026-06-14,S103,P119,66
2026-06-15,S103,P119,64
2026-06-16,S103,P119,62
2026-06-17,S103,P119,59
2026-06-18,S103,P119,54
2026-06-19,S103,P119,51
2026-06-20,S103,P119,47
2026-06-21,S103,P119,46
2026-06-22,S103,P119,42
2026-06-23,S103,P119,39
2026-06-24,S103,P119,37
2026-06-25,S103,P119,36
2026-06-26,S103,P119,33
2026-06-27,S103,P119,28
2026-06-28,S103,P119,25
2026-06-29,S103,P119,22
2026-06-30,S103,P119,18
2026-07-01,S103,P119,15
2026-07-02,S103,P119,11
2026-07-03,S103,P119,8
2026-07-04,S103,P119,5
2026-07-05,S103,P119,5
2026-07-06,S103,P119,53
2026-07-07,S103,P119,50
2026-07-08,S103,P119,49
2026-07-09,S103,P119,46
2026-07-10,S103,P119,44
2026-07-11,S103,P119,39
2026-07-12,S103,P119,38
2026-07-13,S103,P119,37
2026-07-14,S103,P119,32
2026-07-15,S103,P119,30
2026-07-16,S103,P119,27
2026-07-17,S103,P119,22
2026-07-18,S103,P119,17
2026-07-19,S103,P119,12
2026-07-20,S103,P119,59
2026-07-21,S103,P119,57
2026-07-22,S103,P119,53
2026-07-23,S103,P119,48
2026-07-24,S103,P119,47
2026-07-25,S103,P119,45
2026-07-26,S103,P119,41
2026-07-27,S103,P119,40
2026-07-28,S103,P119,39
2026-07-29,S103,P119,37
2026-07-30,S103,P119,32
2026-07-31,S103,P119,27
2026-08-01,S103,P119,22
2026-08-02,S103,P119,17
2026-08-03,S103,P119,63
2026-08-04,S103,P119,58
2026-08-05,S103,P119,57
2026-08-06,S103,P119,52
2026-08-07,S103,P119,51
2026-08-08,S103,P119,46
2026-08-09,S103,P119,42
2026-08-10,S103,P119,37
2026-08-11,S103,P119,32
2026-08-12,S103,P119,28
2026-08-13,S103,P119,25
2026-08-14,S103,P119,22
2026-08-15,S103,P119,20
2026-08-16,S103,P119,15
2026-08-17,S103,P119,62
2026-08-18,S103,P119,60
2026-08-19,S103,P119,57
2026-08-20,S103,P119,55
2026-08-21,S103,P119,52
2026-08-22,S103,P119,50
2026-08-23,S103,P119,46
2026-08-24,S103,P119,43
2026-08-25,S103,P119,42
2026-08-26,S103,P119,40
2026-08-27,S103,P119,36
2026-08-28,S103,P119,32
2026-08-29,S103,P119,29
2026-08-30,S103,P119,28
2026-08-31,S103,P119,75
2026-09-01,S103,P119,70
2026-09-02,S103,P119,65
2026-09-03,S103,P119,64
2026-09-04,S103,P119,61
2026-09-05,S103,P119,57
2026-06-08,S103,P120,62
2026-06-09,S103,P120,55
2026-06-10,S103,P120,50
2026-06-11,S103,P120,42
2026-06-12,S103,P120,37
2026-06-13,S103,P120,29
2026-06-14,S103,P120,24
2026-06-15,S103,P120,17
2026-06-16,S103,P120,9
2026-06-17,S103,P120,5
2026-06-18,S103,P120,5
2026-06-19,S103,P120,5
2026-06-20,S103,P120,5
2026-06-21,S103,P120,5
2026-06-22,S103,P120,49
2026-06-23,S103,P120,45
2026-06-24,S103,P120,41
2026-06-25,S103,P120,34
2026-06-26,S103,P120,27
2026-06-27,S103,P120,19
2026-06-28,S103,P120,14
2026-06-29,S103,P120,6
2026-06-30,S103,P120,5
2026-07-01,S103,P120,5
2026-07-02,S103,P120,5
2026-07-03,S103,P120,5
2026-07-04,S103,P120,5
2026-07-05,S103,P120,5
2026-07-06,S103,P120,51
2026-07-07,S103,P120,44
2026-07-08,S103,P120,38
2026-07-09,S103,P120,30
2026-07-10,S103,P120,23
2026-07-11,S103,P120,19
2026-07-12,S103,P120,14
2026-07-13,S103,P120,10
2026-07-14,S103,P120,5
2026-07-15,S103,P120,5
2026-07-16,S103,P120,5
2026-07-17,S103,P120,5
2026-07-18,S103,P120,5
2026-07-19,S103,P120,5
2026-07-20,S103,P120,47
2026-07-21,S103,P120,40
2026-07-22,S103,P120,33
2026-07-23,S103,P120,27
2026-07-24,S103,P120,22
2026-07-25,S103,P120,15
2026-07-26,S103,P120,7
2026-07-27,S103,P120,5
2026-07-28,S103,P120,5
2026-07-29,S103,P120,5
2026-07-30,S103,P120,5
2026-07-31,S103,P120,5
2026-08-01,S103,P120,5
2026-08-02,S103,P120,5
2026-08-03,S103,P120,47
2026-08-04,S103,P120,43
2026-08-05,S103,P120,39
2026-08-06,S103,P120,35
2026-08-07,S103,P120,29
2026-08-08,S103,P120,22
2026-08-09,S103,P120,15
2026-08-10,S103,P120,8
2026-08-11,S103,P120,5
2026-08-12,S103,P120,5
2026-08-13,S103,P120,5
2026-08-14,S103,P120,5
2026-08-15,S103,P120,5
2026-08-16,S103,P120,5
2026-08-17,S103,P120,47
2026-08-18,S103,P120,43
2026-08-19,S103,P120,38
2026-08-20,S103,P120,34
2026-08-21,S103,P120,26
2026-08-22,S103,P120,18
2026-08-23,S103,P120,12
2026-08-24,S103,P120,5
2026-08-25,S103,P120,5
2026-08-26,S103,P120,5
2026-08-27,S103,P120,5
2026-08-28,S103,P120,5
2026-08-29,S103,P120,5
2026-08-30,S103,P120,5
2026-08-31,S103,P120,49
2026-09-01,S103,P120,45
2026-09-02,S103,P120,40
2026-09-03,S103,P120,34
2026-09-04,S103,P120,27
2026-09-05,S103,P120,21
2026-06-08,S103,P121,108
2026-06-09,S103,P121,104
2026-06-10,S103,P121,100
2026-06-11,S103,P121,96
2026-06-12,S103,P121,93
2026-06-13,S103,P121,91
2026-06-14,S103,P121,89
2026-06-15,S103,P121,86
2026-06-16,S103,P121,84
2026-06-17,S103,P121,83
2026-06-18,S103,P121,82
2026-06-19,S103,P121,82
2026-06-20,S103,P121,81
2026-06-21,S103,P121,78
2026-06-22,S103,P121,74
2026-06-23,S103,P121,72
2026-06-24,S103,P121,68
2026-06-25,S103,P121,64
2026-06-26,S103,P121,62
2026-06-27,S103,P121,62
2026-06-28,S103,P121,60
2026-06-29,S103,P121,58
2026-06-30,S103,P121,57
2026-07-01,S103,P121,57
2026-07-02,S103,P121,55
2026-07-03,S103,P121,53
2026-07-04,S103,P121,50
2026-07-05,S103,P121,47
2026-07-06,S103,P121,46
2026-07-07,S103,P121,45
2026-07-08,S103,P121,43
2026-07-09,S103,P121,41
2026-07-10,S103,P121,37
2026-07-11,S103,P121,37
2026-07-12,S103,P121,36
2026-07-13,S103,P121,34
2026-07-14,S103,P121,33
2026-07-15,S103,P121,33
2026-07-16,S103,P121,32
2026-07-17,S103,P121,28
2026-07-18,S103,P121,24
2026-07-19,S103,P121,23
2026-07-20,S103,P121,73
2026-07-21,S103,P121,69
2026-07-22,S103,P121,69
2026-07-23,S103,P121,65
2026-07-24,S103,P121,61
2026-07-25,S103,P121,60
2026-07-26,S103,P121,60
2026-07-27,S103,P121,57
2026-07-28,S103,P121,57
2026-07-29,S103,P121,55
2026-07-30,S103,P121,54
2026-07-31,S103,P121,52
2026-08-01,S103,P121,48
2026-08-02,S103,P121,45
2026-08-03,S103,P121,42
2026-08-04,S103,P121,38
2026-08-05,S103,P121,37
2026-08-06,S103,P121,34
2026-08-07,S103,P121,32
2026-08-08,S103,P121,32
2026-08-09,S103,P121,32
2026-08-10,S103,P121,29
2026-08-11,S103,P121,26
2026-08-12,S103,P121,23
2026-08-13,S103,P121,21
2026-08-14,S103,P121,21
2026-08-15,S103,P121,20
2026-08-16,S103,P121,18
2026-08-17,S103,P121,68
2026-08-18,S103,P121,66
2026-08-19,S103,P121,66
2026-08-20,S103,P121,65
2026-08-21,S103,P121,65
2026-08-22,S103,P121,63
2026-08-23,S103,P121,62
2026-08-24,S103,P121,58
2026-08-25,S103,P121,56
2026-08-26,S103,P121,54
2026-08-27,S103,P121,51
2026-08-28,S103,P121,47
2026-08-29,S103,P121,47
2026-08-30,S103,P121,45
2026-08-31,S103,P121,45
2026-09-01,S103,P121,42
2026-09-02,S103,P121,42
2026-09-03,S103,P121,38
2026-09-04,S103,P121,36
2026-09-05,S103,P121,35
2026-06-08,S103,P122,116
2026-06-09,S103,P122,112
2026-06-10,S103,P122,107
2026-06-11,S103,P122,102
2026-06-12,S103,P122,94
2026-06-13,S103,P122,87
2026-06-14,S103,P122,82
2026-06-15,S103,P122,77
2026-06-16,S103,P122,71
2026-06-17,S103,P122,64
2026-06-18,S103,P122,59
2026-06-19,S103,P122,52
2026-06-20,S103,P122,47
2026-06-21,S103,P122,40
2026-06-22,S103,P122,34
2026-06-23,S103,P122,29
2026-06-24,S103,P122,24
2026-06-25,S103,P122,20
2026-06-26,S103,P122,12
2026-06-27,S103,P122,7
2026-06-28,S103,P122,5
2026-06-29,S103,P122,5
2026-06-30,S103,P122,5
2026-07-01,S103,P122,5
2026-07-02,S103,P122,5
2026-07-03,S103,P122,5
2026-07-04,S103,P122,5
2026-07-05,S103,P122,5
2026-07-06,S103,P122,51
2026-07-07,S103,P122,44
2026-07-08,S103,P122,38
2026-07-09,S103,P122,30
2026-07-10,S103,P122,23
2026-07-11,S103,P122,15
2026-07-12,S103,P122,10
2026-07-13,S103,P122,5
2026-07-14,S103,P122,5
2026-07-15,S103,P122,5
2026-07-16,S103,P122,5
2026-07-17,S103,P122,5
2026-07-18,S103,P122,5
2026-07-19,S103,P122,5
2026-07-20,S103,P122,48
2026-07-21,S103,P122,41
2026-07-22,S103,P122,34
2026-07-23,S103,P122,26
2026-07-24,S103,P122,20
2026-07-25,S103,P122,12
2026-07-26,S103,P122,5
2026-07-27,S103,P122,5
2026-07-28,S103,P122,5
2026-07-29,S103,P122,5
2026-07-30,S103,P122,5
2026-07-31,S103,P122,5
2026-08-01,S103,P122,5
2026-08-02,S103,P122,5
2026-08-03,S103,P122,49
2026-08-04,S103,P122,44
2026-08-05,S103,P122,37
2026-08-06,S103,P122,33
2026-08-07,S103,P122,28
2026-08-08,S103,P122,21
2026-08-09,S103,P122,15
2026-08-10,S103,P122,11
2026-08-11,S103,P122,5
2026-08-12,S103,P122,5
2026-08-13,S103,P122,5
2026-08-14,S103,P122,5
2026-08-15,S103,P122,5
2026-08-16,S103,P122,5
2026-08-17,S103,P122,48
2026-08-18,S103,P122,43
2026-08-19,S103,P122,39
2026-08-20,S103,P122,33
2026-08-21,S103,P122,27
2026-08-22,S103,P122,19
2026-08-23,S103,P122,14
2026-08-24,S103,P122,7
2026-08-25,S103,P122,5
2026-08-26,S103,P122,5
2026-08-27,S103,P122,5
2026-08-28,S103,P122,5
2026-08-29,S103,P122,5
2026-08-30,S103,P122,5
2026-08-31,S103,P122,48
2026-09-01,S103,P122,41
2026-09-02,S103,P122,34
2026-09-03,S103,P122,27
2026-09-04,S103,P122,21
2026-09-05,S103,P122,17
2026-06-08,S103,P123,99
2026-06-09,S103,P123,95
2026-06-10,S103,P123,93
2026-06-11,S103,P123,89
2026-06-12,S103,P123,84
2026-06-13,S103,P123,79
2026-06-14,S103,P123,76
2026-06-15,S103,P123,70
2026-06-16,S103,P123,67
2026-06-17,S103,P123,61
2026-06-18,S103,P123,58
2026-06-19,S103,P123,56
2026-06-20,S103,P123,50
2026-06-21,S103,P123,44
2026-06-22,S103,P123,40
2026-06-23,S103,P123,37
2026-06-24,S103,P123,31
2026-06-25,S103,P123,25
2026-06-26,S103,P123,23
2026-06-27,S103,P123,21
2026-06-28,S103,P123,16
2026-06-29,S103,P123,14
2026-06-30,S103,P123,10
2026-07-01,S103,P123,6
2026-07-02,S103,P123,5
2026-07-03,S103,P123,5
2026-07-04,S103,P123,5
2026-07-05,S103,P123,5
2026-07-06,S103,P123,52
2026-07-07,S103,P123,48
2026-07-08,S103,P123,42
2026-07-09,S103,P123,39
2026-07-10,S103,P123,36
2026-07-11,S103,P123,30
2026-07-12,S103,P123,25
2026-07-13,S103,P123,22
2026-07-14,S103,P123,18
2026-07-15,S103,P123,15
2026-07-16,S103,P123,11
2026-07-17,S103,P123,7
2026-07-18,S103,P123,5
2026-07-19,S103,P123,5
2026-07-20,S103,P123,49
2026-07-21,S103,P123,46
2026-07-22,S103,P123,44
2026-07-23,S103,P123,42
2026-07-24,S103,P123,40
2026-07-25,S103,P123,34
2026-07-26,S103,P123,32
2026-07-27,S103,P123,26
2026-07-28,S103,P123,21
2026-07-29,S103,P123,16
2026-07-30,S103,P123,14
2026-07-31,S103,P123,11
2026-08-01,S103,P123,7
2026-08-02,S103,P123,5
2026-08-03,S103,P123,53
2026-08-04,S103,P123,50
2026-08-05,S103,P123,47
2026-08-06,S103,P123,45
2026-08-07,S103,P123,41
2026-08-08,S103,P123,39
2026-08-09,S103,P123,34
2026-08-10,S103,P123,29
2026-08-11,S103,P123,26
2026-08-12,S103,P123,22
2026-08-13,S103,P123,20
2026-08-14,S103,P123,18
2026-08-15,S103,P123,16
2026-08-16,S103,P123,10
2026-08-17,S103,P123,55
2026-08-18,S103,P123,53
2026-08-19,S103,P123,51
2026-08-20,S103,P123,45
2026-08-21,S103,P123,39
2026-08-22,S103,P123,36
2026-08-23,S103,P123,34
2026-08-24,S103,P123,28
2026-08-25,S103,P123,23
2026-08-26,S103,P123,20
2026-08-27,S103,P123,14
2026-08-28,S103,P123,10
2026-08-29,S103,P123,6
2026-08-30,S103,P123,5
2026-08-31,S103,P123,49
2026-09-01,S103,P123,47
2026-09-02,S103,P123,43
2026-09-03,S103,P123,39
2026-09-04,S103,P123,34
2026-09-05,S103,P123,31
2026-06-08,S103,P124,69
2026-06-09,S103,P124,66
2026-06-10,S103,P124,63
2026-06-11,S103,P124,61
2026-06-12,S103,P124,58
2026-06-13,S103,P124,58
2026-06-14,S103,P124,57
2026-06-15,S103,P124,54
2026-06-16,S103,P124,50
2026-06-17,S103,P124,48
2026-06-18,S103,P124,45
2026-06-19,S103,P124,43
2026-06-20,S103,P124,39
2026-06-21,S103,P124,35
2026-06-22,S103,P124,34
2026-06-23,S103,P124,31
2026-06-24,S103,P124,31
2026-06-25,S103,P124,28
2026-06-26,S103,P124,25
2026-06-27,S103,P124,23
2026-06-28,S103,P124,19
2026-06-29,S103,P124,19
2026-06-30,S103,P124,16
2026-07-01,S103,P124,15
2026-07-02,S103,P124,11
2026-07-03,S103,P124,11
2026-07-04,S103,P124,8
2026-07-05,S103,P124,7
2026-07-06,S103,P124,54
2026-07-07,S103,P124,52
2026-07-08,S103,P124,49
2026-07-09,S103,P124,45
2026-07-10,S103,P124,45
2026-07-11,S103,P124,43
2026-07-12,S103,P124,41
2026-07-13,S103,P124,40
2026-07-14,S103,P124,40
2026-07-15,S103,P124,40
2026-07-16,S103,P124,36
2026-07-17,S103,P124,35
2026-07-18,S103,P124,34
2026-07-19,S103,P124,31
2026-07-20,S103,P124,27
2026-07-21,S103,P124,26
2026-07-22,S103,P124,26
2026-07-23,S103,P124,25
2026-07-24,S103,P124,22
2026-07-25,S103,P124,18
2026-07-26,S103,P124,15
2026-07-27,S103,P124,11
2026-07-28,S103,P124,7
2026-07-29,S103,P124,6
2026-07-30,S103,P124,6
2026-07-31,S103,P124,5
2026-08-01,S103,P124,5
2026-08-02,S103,P124,5
2026-08-03,S103,P124,53
2026-08-04,S103,P124,51
2026-08-05,S103,P124,50
2026-08-06,S103,P124,50
2026-08-07,S103,P124,48
2026-08-08,S103,P124,44
2026-08-09,S103,P124,40
2026-08-10,S103,P124,37
2026-08-11,S103,P124,37
2026-08-12,S103,P124,35
2026-08-13,S103,P124,34
2026-08-14,S103,P124,30
2026-08-15,S103,P124,27
2026-08-16,S103,P124,23
2026-08-17,S103,P124,70
2026-08-18,S103,P124,68
2026-08-19,S103,P124,67
2026-08-20,S103,P124,65
2026-08-21,S103,P124,62
2026-08-22,S103,P124,59
2026-08-23,S103,P124,55
2026-08-24,S103,P124,51
2026-08-25,S103,P124,51
2026-08-26,S103,P124,51
2026-08-27,S103,P124,48
2026-08-28,S103,P124,48
2026-08-29,S103,P124,45
2026-08-30,S103,P124,44
2026-08-31,S103,P124,44
2026-09-01,S103,P124,43
2026-09-02,S103,P124,39
2026-09-03,S103,P124,39
2026-09-04,S103,P124,38
2026-09-05,S103,P124,37
2026-06-08,S103,P125,300
2026-06-09,S103,P125,297
2026-06-10,S103,P125,294
2026-06-11,S103,P125,291
2026-06-12,S103,P125,288
2026-06-13,S103,P125,285
2026-06-14,S103,P125,282
2026-06-15,S103,P125,279
2026-06-16,S103,P125,276
2026-06-17,S103,P125,273
2026-06-18,S103,P125,270
2026-06-19,S103,P125,267
2026-06-20,S103,P125,264
2026-06-21,S103,P125,261
2026-06-22,S103,P125,258
2026-06-23,S103,P125,255
2026-06-24,S103,P125,252
2026-06-25,S103,P125,249
2026-06-26,S103,P125,246
2026-06-27,S103,P125,243
2026-06-28,S103,P125,240
2026-06-29,S103,P125,237
2026-06-30,S103,P125,234
2026-07-01,S103,P125,231
2026-07-02,S103,P125,228
2026-07-03,S103,P125,225
2026-07-04,S103,P125,222
2026-07-05,S103,P125,219
2026-07-06,S103,P125,216
2026-07-07,S103,P125,213
2026-07-08,S103,P125,210
2026-07-09,S103,P125,207
2026-07-10,S103,P125,204
2026-07-11,S103,P125,201
2026-07-12,S103,P125,198
2026-07-13,S103,P125,195
2026-07-14,S103,P125,192
2026-07-15,S103,P125,189
2026-07-16,S103,P125,186
2026-07-17,S103,P125,183
2026-07-18,S103,P125,180
2026-07-19,S103,P125,177
2026-07-20,S103,P125,174
2026-07-21,S103,P125,171
2026-07-22,S103,P125,168
2026-07-23,S103,P125,165
2026-07-24,S103,P125,162
2026-07-25,S103,P125,159
2026-07-26,S103,P125,156
2026-07-27,S103,P125,153
2026-07-28,S103,P125,150
2026-07-29,S103,P125,147
2026-07-30,S103,P125,144
2026-07-31,S103,P125,141
2026-08-01,S103,P125,138
2026-08-02,S103,P125,135
2026-08-03,S103,P125,132
2026-08-04,S103,P125,129
2026-08-05,S103,P125,126
2026-08-06,S103,P125,123
2026-08-07,S103,P125,120
2026-08-08,S103,P125,117
2026-08-09,S103,P125,114
2026-08-10,S103,P125,111
2026-08-11,S103,P125,108
2026-08-12,S103,P125,105
2026-08-13,S103,P125,102
2026-08-14,S103,P125,99
2026-08-15,S103,P125,96
2026-08-16,S103,P125,93
2026-08-17,S103,P125,90
2026-08-18,S103,P125,87
2026-08-19,S103,P125,84
2026-08-20,S103,P125,81
2026-08-21,S103,P125,78
2026-08-22,S103,P125,75
2026-08-23,S103,P125,72
2026-08-24,S103,P125,69
2026-08-25,S103,P125,66
2026-08-26,S103,P125,63
2026-08-27,S103,P125,60
2026-08-28,S103,P125,57
2026-08-29,S103,P125,54
2026-08-30,S103,P125,51
2026-08-31,S103,P125,50
2026-09-01,S103,P125,50
2026-09-02,S103,P125,50
2026-09-03,S103,P125,50
2026-09-04,S103,P125,50
2026-09-05,S103,P125,50
2026-06-08,S103,P126,107
2026-06-09,S103,P126,101
2026-06-10,S103,P126,97
2026-06-11,S103,P126,91
2026-06-12,S103,P126,86
2026-06-13,S103,P126,83
2026-06-14,S103,P126,80
2026-06-15,S103,P126,78
2026-06-16,S103,P126,75
2026-06-17,S103,P126,72
2026-06-18,S103,P126,70
2026-06-19,S103,P126,64
2026-06-20,S103,P126,61
2026-06-21,S103,P126,58
2026-06-22,S103,P126,55
2026-06-23,S103,P126,50
2026-06-24,S103,P126,48
2026-06-25,S103,P126,44
2026-06-26,S103,P126,42
2026-06-27,S103,P126,40
2026-06-28,S103,P126,37
2026-06-29,S103,P126,31
2026-06-30,S103,P126,26
2026-07-01,S103,P126,21
2026-07-02,S103,P126,16
2026-07-03,S103,P126,12
2026-07-04,S103,P126,8
2026-07-05,S103,P126,5
2026-07-06,S103,P126,53
2026-07-07,S103,P126,50
2026-07-08,S103,P126,44
2026-07-09,S103,P126,39
2026-07-10,S103,P126,34
2026-07-11,S103,P126,29
2026-07-12,S103,P126,24
2026-07-13,S103,P126,20
2026-07-14,S103,P126,16
2026-07-15,S103,P126,10
